Id,PersonenGruppe,Produkt1,Produkt2,Produkt3,Produkt4,Produkt5,Produkt6,Produkt7,Produkt8,Produkt9,Produkt10,Produkt11
97471,1,0,0,0,0,0,0,1,0,0,0,0
97473,1,0,0,1,0,0,0,0,0,0,1,0
97474,3,1,0,0,1,1,0,1,0,0,0,0
97475,3,0,0,0,1,0,0,0,0,0,0,0
97476,3,1,0,0,1,1,0,0,0,1,0,0
97478,3,0,1,1,0,0,1,0,0,0,0,0
97479,2,1,1,0,0,0,0,0,1,0,0,0
97481,2,0,0,1,0,0,0,1,1,0,0,0
97482,3,0,0,0,1,0,0,0,0,0,1,0
97483,2,1,0,0,0,0,0,0,0,0,0,0
97485,3,0,0,1,1,0,0,1,0,0,0,0
97486,3,0,1,0,0,0,0,0,0,0,0,0
97487,1,0,0,0,1,0,0,0,1,0,0,0
97488,1,0,0,1,0,0,1,0,0,0,1,0
97489,3,0,0,0,0,0,0,1,0,1,0,0
97490,1,0,0,0,1,0,0,0,1,0,0,0
97491,3,0,0,0,1,1,0,0,0,0,1,0
97492,1,0,0,0,0,0,0,0,0,1,0,0
97493,2,1,0,0,0,1,0,1,0,0,0,1
97494,2,0,1,0,0,0,0,0,0,0,0,0
97495,3,0,0,0,0,1,0,0,0,0,0,0
97496,1,0,1,0,1,0,0,0,0,1,1,0
97497,3,1,1,0,0,0,0,0,0,0,1,0
97498,3,1,1,0,0,0,0,1,0,0,0,0
97499,1,0,1,0,0,0,0,0,0,0,0,0
97500,3,0,0,0,1,0,0,1,1,0,0,0
97501,1,0,1,0,0,0,1,0,0,1,0,0
97502,3,1,1,0,0,0,0,0,0,1,1,0
97503,1,0,1,1,0,0,1,1,1,0,1,0
97504,1,0,0,0,1,0,0,0,0,1,0,0
97505,3,0,1,0,0,0,1,0,1,1,0,1
97506,1,0,0,1,0,0,1,0,0,0,0,0
97507,3,1,0,0,0,0,0,0,1,0,1,1
97508,2,0,1,1,0,0,0,0,0,1,0,0
97509,1,0,0,1,0,1,0,0,0,0,0,0
97510,2,1,1,1,0,0,0,0,0,0,1,0
97511,3,1,0,0,0,0,0,0,0,0,0,0
97512,2,1,0,1,0,0,0,0,1,0,0,1
97513,3,0,0,0,0,1,0,1,0,1,0,0
97514,2,0,0,1,0,0,0,0,0,1,0,0
97515,1,0,1,0,1,0,1,0,0,0,0,0
97516,3,0,1,0,1,0,0,0,0,1,0,0
97517,1,0,0,0,0,0,0,0,1,1,1,0
97518,1,0,1,0,0,0,0,0,0,0,0,1
97519,2,0,0,0,0,0,0,0,1,0,0,1
97520,1,0,0,0,0,0,0,0,1,0,0,0
97521,2,0,0,1,0,0,1,0,0,0,0,0
97522,2,0,1,0,0,0,1,0,0,0,0,0
97523,2,0,1,0,0,0,0,0,0,0,0,0
97524,3,0,0,0,0,0,0,1,1,1,0,1
97525,1,0,1,0,0,1,0,0,0,0,1,0
97526,1,1,0,0,0,0,0,0,0,0,0,0
97527,2,0,0,0,0,1,0,0,1,1,0,0
97529,1,0,0,0,0,0,0,0,0,0,1,0
97530,1,0,1,0,0,0,0,0,0,0,1,0
97531,3,0,0,0,0,0,0,0,0,1,0,1
97532,3,0,0,0,0,0,0,0,0,1,0,0
97533,2,0,1,0,0,0,0,0,0,0,1,0
97534,1,1,0,1,0,0,0,0,0,1,0,0
97535,1,0,1,0,0,0,0,0,0,1,0,0
97536,2,0,0,0,0,0,0,0,1,1,0,1
97537,2,0,1,1,0,0,0,0,0,0,1,0
97538,2,0,0,0,1,1,0,1,0,1,1,0
97539,3,0,0,0,0,1,0,1,1,0,0,0
97540,1,0,1,0,1,0,0,0,0,0,1,0
97541,3,0,0,0,0,1,0,1,1,0,1,0
97542,3,0,1,0,0,0,1,1,0,1,0,1
97543,1,0,0,0,0,1,0,1,0,0,1,0
97544,3,1,0,0,0,1,0,0,1,1,0,0
97545,3,1,0,0,1,0,0,1,1,1,1,0
97546,3,0,0,0,0,0,0,0,0,1,0,0
97547,2,0,1,0,0,0,0,0,0,0,0,0
97548,2,0,1,0,1,0,0,0,0,1,0,0
97549,1,0,1,0,0,0,0,0,0,0,0,0
97550,3,1,0,1,0,0,0,0,1,0,0,1
97551,1,0,1,0,0,0,0,1,0,1,0,0
97552,2,0,0,1,0,0,0,0,0,1,1,0
97553,3,1,1,0,0,1,0,0,1,0,1,0
97554,2,1,0,0,0,0,0,0,0,1,0,0
97555,1,0,1,0,0,0,0,0,0,1,0,0
97556,3,0,0,0,0,1,0,0,0,0,0,0
97557,3,0,0,0,0,1,0,0,0,0,1,0
97559,2,0,0,0,0,0,0,0,0,1,0,0
97560,2,0,1,0,0,1,0,0,0,1,0,0
97561,1,0,0,1,1,0,0,1,0,0,0,0
97562,2,0,0,0,0,0,0,0,0,1,1,0
97563,1,0,1,0,1,0,0,0,0,1,0,0
97564,1,0,1,0,0,0,0,0,1,0,1,1
97565,3,0,0,0,0,1,0,1,0,0,0,0
97566,3,0,0,0,1,1,1,0,0,0,0,1
97567,1,1,0,0,0,1,0,0,0,1,0,0
97568,2,0,0,0,1,0,0,0,0,0,0,1
97569,3,1,0,1,0,1,0,1,1,0,0,0
97570,2,0,1,1,0,0,0,0,1,0,0,0
97571,1,0,0,0,0,0,1,1,0,0,0,0
97572,3,0,0,1,0,1,0,1,0,0,0,0
97573,2,0,0,0,0,0,0,0,0,1,0,0
97574,2,0,0,0,0,0,0,0,0,1,1,0
97575,2,1,0,0,0,0,0,0,0,1,0,0
97576,1,0,1,0,0,0,0,0,1,0,1,1
97577,3,0,0,1,1,0,0,1,0,0,1,0
97578,2,0,1,0,1,0,0,0,1,0,0,0
97579,3,0,0,1,0,0,0,1,1,0,1,1
97580,2,1,1,1,0,1,0,0,0,0,0,0
97581,2,0,0,0,0,1,1,1,0,1,0,0
97582,3,0,0,1,0,1,0,0,1,0,1,0
97584,3,0,0,0,0,0,0,0,1,0,0,0
97585,1,0,1,0,0,0,0,0,0,1,1,0
97586,2,0,0,1,0,0,0,1,1,0,0,0
97587,3,1,0,1,0,0,0,1,0,0,0,0
97588,3,0,0,0,1,0,0,0,0,0,1,0
97589,1,0,0,0,0,0,0,1,0,1,0,0
97590,1,0,1,1,0,0,0,0,0,0,1,0
97591,2,0,0,0,0,0,1,1,0,0,0,1
97592,1,1,1,0,0,0,0,0,0,0,0,1
97593,2,1,1,1,0,0,0,0,0,1,1,0
97594,1,0,0,1,0,0,0,0,0,1,0,0
97595,2,0,0,1,1,0,0,1,0,0,0,0
97596,3,0,0,0,0,0,1,0,0,0,0,0
97597,1,0,1,1,0,0,0,0,0,1,1,0
97598,2,0,1,0,0,0,0,0,0,1,1,0
97599,3,0,0,1,0,0,0,1,0,0,0,0
97600,3,0,0,0,0,0,0,0,0,1,1,0
97601,3,0,1,0,0,1,0,0,1,1,0,1
97602,2,0,0,1,0,1,0,0,1,0,0,0
97603,3,0,0,0,0,0,1,0,0,0,0,0
97604,3,0,1,0,0,1,0,0,0,0,0,0
97605,2,0,0,0,0,0,0,0,0,1,1,0
97606,3,1,0,1,0,0,1,1,1,1,0,0
97607,1,0,1,0,0,1,0,0,0,0,0,0
97608,2,0,1,1,1,0,0,0,0,0,0,0
97609,3,0,0,1,0,1,0,0,0,1,0,1
97610,1,0,1,1,0,0,0,1,0,1,0,0
97611,2,0,1,0,0,0,0,1,0,1,0,1
97612,3,0,1,1,1,0,0,0,0,1,1,0
97613,1,0,1,0,0,0,0,0,0,0,0,0
97614,2,0,1,0,0,1,0,0,0,0,1,0
97615,1,0,0,1,1,0,0,0,0,1,1,0
97616,3,0,0,0,0,0,0,0,0,1,1,0
97617,2,0,0,0,0,1,0,0,0,1,1,0
97618,2,0,1,0,0,0,0,1,0,0,0,0
97619,2,1,1,0,0,0,0,0,0,0,0,0
97620,1,0,0,0,0,0,0,0,0,1,1,0
97621,3,1,1,0,0,0,1,0,0,0,0,0
97622,1,1,0,0,0,0,0,0,0,1,0,0
97623,2,0,0,0,0,1,0,0,0,1,0,0
97624,3,1,0,0,1,0,0,0,0,1,1,0
97625,2,0,0,0,0,0,0,0,1,0,1,1
97626,1,0,0,1,0,0,0,0,0,0,0,0
97627,2,1,1,0,0,0,0,0,0,1,0,0
97628,2,0,0,0,0,0,0,0,1,0,0,0
97629,3,1,0,0,0,0,0,0,1,0,1,0
97630,1,0,0,0,1,1,0,1,0,0,0,0
97631,2,0,0,0,0,0,0,0,0,1,0,0
97632,2,1,1,0,0,0,0,0,0,0,0,0
97633,3,0,0,0,0,0,0,0,0,1,0,0
97634,3,0,1,0,0,0,0,0,0,1,1,0
97635,1,0,1,1,1,0,0,0,0,0,0,1
97636,2,0,1,0,0,1,0,1,0,1,0,0
97637,2,0,0,1,0,0,0,0,0,0,0,1
97638,3,0,0,0,0,0,0,0,1,1,1,0
97639,2,0,0,0,0,1,0,0,1,1,0,0
97640,1,0,1,0,0,0,0,0,0,0,0,0
97642,1,0,0,1,0,1,0,0,0,1,0,1
97643,1,0,1,0,0,0,0,0,1,0,0,0
97647,1,0,0,1,0,1,0,1,0,1,0,0
97648,3,0,0,0,0,1,0,0,0,1,0,0
97649,3,1,0,1,1,0,0,0,0,0,0,0
97650,3,0,0,0,0,0,0,0,0,1,0,0
97651,3,0,1,0,0,0,0,0,0,0,0,1
97653,3,1,0,0,0,0,0,0,0,0,1,0
97656,2,1,1,0,0,1,1,1,1,0,1,0
97657,3,0,0,0,1,0,0,0,0,0,1,0
97658,3,0,0,0,0,0,0,0,0,1,1,0
97659,1,0,0,0,1,0,0,0,0,0,1,1
97661,3,1,0,0,0,1,0,1,0,1,0,1
97662,3,0,1,1,0,0,0,1,1,0,1,0
97663,3,0,1,0,0,1,0,0,1,1,0,0
97664,1,0,0,0,0,0,0,1,0,1,0,0
97665,2,0,0,0,0,0,0,1,0,0,1,0
97666,2,1,0,0,0,0,0,0,1,0,0,1
97667,1,0,1,0,0,0,0,0,0,0,1,0
97668,1,0,1,0,1,0,0,0,0,1,0,0
97669,1,0,0,0,0,0,1,0,0,0,1,0
97670,2,1,1,0,0,0,0,0,0,1,0,1
97671,1,0,0,0,0,0,1,0,1,0,0,0
97672,3,0,0,1,0,0,0,0,0,0,0,0
97673,2,0,0,1,0,0,1,0,0,1,0,0
97674,3,0,0,0,0,0,1,0,1,1,1,0
97675,3,1,0,0,0,0,0,0,0,0,1,1
97676,2,0,0,1,0,0,0,0,0,0,0,0
97677,2,0,0,0,0,0,0,1,0,0,0,0
97678,2,0,0,1,0,0,0,0,0,1,1,1
97679,3,1,1,1,1,0,0,0,0,1,1,0
97680,2,0,1,0,0,0,1,0,0,1,0,0
97681,2,0,0,0,0,0,0,0,1,0,0,0
97682,1,0,1,0,0,1,0,0,0,1,0,0
97683,1,1,0,1,0,0,0,0,1,1,0,1
97684,2,0,1,1,0,1,0,0,0,0,0,0
97685,2,0,0,0,1,1,0,1,0,0,0,0
97686,1,0,1,1,1,0,0,0,0,1,0,0
97687,3,0,0,0,0,0,0,1,0,0,0,0
97688,3,0,0,0,1,1,0,0,1,1,0,0
97689,3,1,1,0,0,0,0,1,0,1,0,0
97690,1,0,1,0,0,0,0,1,0,0,1,0
97691,2,0,0,0,0,1,0,1,0,1,0,0
97692,1,1,1,0,0,0,0,0,0,0,1,0
97693,3,0,0,0,0,0,0,0,1,0,1,0
97694,1,0,0,0,0,0,0,1,0,0,1,0
97695,2,0,0,1,0,1,0,0,0,0,0,0
97696,3,0,0,1,0,0,1,0,0,0,0,0
97697,3,0,1,0,0,1,0,1,1,0,0,1
97698,3,0,1,0,0,0,0,1,0,0,0,0
97699,3,1,0,0,0,0,0,1,0,1,0,0
97700,1,0,1,0,0,0,1,1,0,0,0,0
97702,3,0,1,1,0,1,0,0,0,0,0,0
97703,1,0,0,0,0,0,1,0,0,0,0,0
97704,3,1,0,0,0,1,0,0,0,0,0,0
97705,1,0,0,0,0,0,0,0,0,1,1,0
97706,1,0,0,1,0,0,0,0,0,1,0,0
97707,1,0,1,1,0,0,0,0,0,0,0,0
97708,3,0,1,0,0,0,0,0,0,1,1,0
97709,3,1,1,0,0,0,0,0,0,0,0,0
97710,1,0,0,0,0,0,0,1,0,0,0,1
97711,2,0,1,0,0,0,0,1,1,1,0,1
97712,3,0,0,0,0,0,0,1,1,0,0,0
97713,2,0,1,0,0,0,0,0,1,0,0,0
97714,3,0,1,0,1,1,0,0,0,0,0,0
97715,3,0,0,0,1,0,0,0,1,0,0,0
97716,3,0,0,1,0,0,0,0,0,0,0,0
97718,3,0,0,0,0,0,0,0,0,0,1,0
97719,3,0,1,0,1,0,1,0,0,1,0,0
97720,1,0,0,1,0,0,0,0,0,0,0,0
97721,2,1,1,0,0,0,0,0,0,0,0,0
97722,1,0,1,0,0,1,0,0,0,0,0,0
97723,1,0,0,0,0,0,0,0,0,0,1,0
97724,1,0,0,0,0,0,0,1,0,0,0,0
97725,1,0,0,0,0,0,0,0,1,0,0,0
97726,3,0,0,0,1,0,0,0,1,0,1,1
97727,3,0,0,0,1,0,0,0,1,1,0,0
97728,3,0,0,1,0,0,0,0,0,1,0,1
97729,3,0,1,0,0,1,0,0,0,1,0,1
97730,2,1,0,0,1,0,0,0,0,0,1,0
97731,3,1,0,1,0,0,1,1,0,0,0,0
97732,1,0,1,0,0,0,0,0,0,0,0,0
97733,3,0,0,0,1,1,0,1,0,0,0,1
97734,3,1,0,0,1,1,0,1,1,1,0,1
97735,3,0,0,0,0,1,0,0,0,1,1,0
97736,2,0,0,0,0,0,0,0,0,0,0,1
97737,3,1,1,0,0,1,0,0,0,1,0,0
97738,2,0,1,1,0,0,0,0,0,1,0,0
97739,3,0,1,1,0,0,1,0,0,0,0,1
97740,2,0,1,1,0,0,0,1,0,1,1,0
97741,1,0,0,0,0,1,0,0,0,1,0,0
97742,2,0,1,0,1,0,0,0,1,1,0,0
97743,2,0,1,0,0,0,0,0,0,0,0,1
97744,3,1,0,0,1,0,0,0,0,0,1,0
97745,2,0,0,1,0,0,0,0,0,1,0,0
97746,1,0,0,0,1,0,0,0,0,0,1,0
97747,2,0,1,0,0,0,1,0,0,0,0,0
97748,3,1,0,1,1,0,0,1,1,0,1,0
97749,2,0,1,1,0,0,0,1,1,0,0,1
97750,2,0,0,0,0,0,0,1,0,1,0,0
97751,2,0,1,1,0,0,0,0,0,1,0,1
97752,1,0,1,0,0,0,0,0,0,0,1,0
97753,2,0,0,0,0,0,0,0,0,0,1,0
97754,3,0,0,0,0,0,1,0,0,0,0,0
97755,2,0,0,1,0,0,0,1,0,1,0,0
97756,3,0,0,0,0,1,1,0,1,1,0,0
97757,2,0,0,1,0,0,1,0,0,0,1,0
97758,2,0,0,0,0,0,0,1,0,0,0,1
97759,2,1,0,0,0,0,0,1,0,0,1,0
97760,2,0,1,0,0,1,1,0,0,0,0,0
97761,2,0,0,0,0,0,0,0,0,1,0,0
97762,3,0,0,1,0,0,0,0,0,0,0,0
97763,1,0,0,0,0,0,0,0,1,1,0,0
97764,1,0,0,0,0,1,1,0,0,1,1,0
97765,2,0,0,1,1,0,0,0,1,0,0,0
97766,3,1,0,0,0,0,0,0,0,0,0,0
97767,3,0,0,0,0,0,0,0,0,1,0,1
97768,3,1,0,0,1,0,0,0,0,1,0,0
97770,2,0,0,0,1,0,0,0,0,1,1,0
97771,1,0,0,0,0,0,0,1,0,1,0,0
97772,3,0,0,0,1,0,1,0,0,0,0,0
97773,2,0,0,0,0,0,0,0,0,0,1,0
97774,2,0,0,1,0,0,0,1,1,0,1,0
97775,2,0,0,0,0,0,0,1,0,1,0,0
97776,1,0,0,0,0,0,0,1,1,1,1,0
97777,3,1,0,0,0,0,0,0,1,0,0,0
97778,2,0,0,0,0,0,0,1,0,1,1,1
97779,2,0,0,0,1,0,0,0,0,1,1,0
97780,3,0,1,0,0,0,1,0,0,0,0,0
97781,3,0,1,0,0,0,0,1,0,0,1,0
97782,1,0,1,0,1,0,0,0,0,0,0,0
97783,1,0,0,0,0,0,0,0,0,1,0,0
97784,2,0,0,1,0,0,0,1,0,1,1,0
97785,2,1,0,1,0,0,0,0,0,0,0,1
97786,1,0,0,0,1,0,0,1,1,1,1,0
97788,1,1,0,1,0,1,0,1,0,0,0,0
97790,2,0,0,0,0,1,0,0,0,0,0,0
97791,2,0,0,1,1,0,0,0,0,0,1,0
97792,1,0,0,0,0,1,0,0,0,0,0,0
97793,3,1,0,0,0,0,0,0,1,0,0,0
97794,3,1,0,0,1,1,0,0,0,1,0,0
97795,1,0,0,0,0,0,0,1,0,1,0,0
97796,1,0,0,0,0,1,0,0,0,1,0,0
97797,2,0,1,0,0,1,0,0,0,0,0,0
97798,3,1,0,0,0,0,1,1,0,1,0,1
97799,3,0,1,0,0,0,0,0,1,0,0,0
97800,1,0,0,1,0,0,0,0,0,0,0,1
97801,1,1,0,1,0,0,0,0,0,0,1,0
97802,2,0,1,0,0,0,0,0,1,0,0,1
97803,3,0,0,0,0,0,0,0,0,0,0,1
97804,2,0,0,1,0,0,1,0,0,0,0,1
97805,1,0,0,1,0,0,0,0,0,0,0,0
97806,3,0,1,1,0,0,0,0,0,1,0,0
97807,3,0,0,0,0,1,0,0,0,1,0,1
97808,3,0,0,0,0,0,1,0,0,0,1,0
97810,3,0,0,0,1,1,0,1,1,0,0,0
97811,1,0,0,0,0,0,0,0,0,0,1,0
97812,3,1,0,0,1,0,0,0,1,0,0,0
97813,2,1,0,0,0,0,0,0,0,0,1,0
97814,1,1,0,1,0,0,0,0,0,0,0,0
97815,3,0,0,0,0,0,0,0,0,1,0,0
97816,2,1,0,1,0,0,0,0,0,0,1,0
97817,3,0,0,0,0,1,0,1,0,0,0,0
97818,3,0,1,0,1,0,0,0,0,1,0,0
97819,3,0,0,0,0,0,0,0,1,0,0,0
97820,2,0,0,0,0,0,0,1,0,1,0,1
97821,2,0,1,0,1,0,0,0,1,0,0,0
97822,2,0,0,0,1,0,0,1,0,0,0,0
97823,2,0,0,1,0,0,0,0,0,1,0,1
97824,2,1,0,0,1,1,0,1,0,0,1,0
97825,3,1,0,1,0,1,0,0,0,0,0,0
97826,2,1,0,1,0,0,0,0,0,0,1,0
97828,3,0,0,0,0,1,1,0,0,0,0,0
97829,3,0,1,0,0,1,0,0,1,0,1,0
97830,1,0,0,0,1,0,0,0,0,0,0,0
97831,2,0,0,1,0,0,0,0,0,0,0,0
97832,2,0,0,0,0,0,0,0,0,1,1,0
97833,1,0,0,0,0,1,0,0,0,1,0,0
97835,3,0,0,0,0,0,0,0,0,0,0,1
97836,2,1,1,0,0,1,0,0,0,0,0,0
97837,2,1,0,0,0,0,0,1,0,0,0,1
97838,3,1,0,0,1,1,0,0,1,0,0,0
97839,3,0,0,0,0,0,0,1,1,0,0,1
97840,3,0,0,0,1,1,0,1,1,0,0,0
97841,2,0,0,1,0,0,0,0,0,0,0,0
97842,2,0,0,0,0,0,0,0,0,0,1,0
97843,1,0,0,0,0,1,0,0,1,1,0,0
97844,1,0,0,1,0,0,1,0,1,0,0,0
97845,3,1,0,0,0,0,0,0,0,0,0,0
97846,2,0,0,0,1,0,0,1,0,0,0,0
97847,1,0,0,1,0,0,0,0,0,0,0,1
97848,2,0,0,0,0,0,0,0,1,0,0,0
97849,2,0,0,0,0,0,0,0,0,1,0,0
97850,1,0,1,0,0,0,0,0,0,1,0,0
97851,3,0,0,0,0,0,1,1,0,0,1,0
97852,3,0,0,0,0,1,0,0,1,1,0,0
97853,2,1,0,0,0,0,0,0,0,0,0,0
97854,3,0,0,0,0,0,0,0,0,1,1,0
97855,3,0,0,0,0,0,0,0,0,0,1,1
97856,1,0,1,0,0,0,0,1,0,1,0,1
97857,2,0,0,0,0,0,0,0,0,1,0,0
97858,1,0,0,1,0,0,0,0,1,0,0,1
97859,2,0,0,0,1,0,0,0,1,1,1,1
97860,2,0,0,0,0,0,0,1,0,0,0,0
97861,2,0,0,0,0,0,0,0,1,0,0,1
97862,3,1,0,0,0,0,0,0,1,1,1,0
97863,1,0,0,0,1,0,0,1,0,0,1,1
97864,3,0,0,0,0,0,1,1,0,0,1,1
97865,1,0,1,1,1,0,0,0,0,0,0,1
97867,2,0,1,1,0,0,1,1,0,0,1,0
97868,1,0,1,0,0,0,1,0,0,1,1,1
97870,3,0,1,0,1,0,0,0,0,0,0,1
97871,1,0,0,0,0,1,0,0,1,0,0,0
97872,2,0,0,0,0,1,0,1,0,1,0,0
97873,1,0,0,0,0,0,0,1,0,0,0,0
97874,1,0,1,1,1,0,0,1,0,0,1,0
97875,1,0,1,0,0,1,1,0,0,0,0,1
97876,3,0,1,0,0,0,0,0,0,0,0,0
97877,2,0,0,0,0,0,0,0,1,0,1,0
97879,1,0,0,1,1,0,0,0,0,1,0,0
97880,1,0,0,1,0,0,0,0,0,0,1,0
97881,2,0,1,0,0,0,0,1,0,1,1,0
97882,2,1,0,1,0,0,0,0,0,1,1,0
97883,2,0,0,1,0,1,0,0,1,0,0,0
97884,2,0,1,0,0,1,0,1,1,0,1,0
97885,3,1,0,0,0,0,0,0,0,0,1,0
97886,1,0,1,0,0,0,1,0,0,1,0,0
97887,2,0,0,0,0,0,0,0,0,1,0,0
97888,2,0,0,0,0,0,0,0,0,1,1,0
97889,3,0,0,0,1,1,0,0,0,1,0,0
97890,2,0,0,0,1,1,0,0,0,1,0,0
97891,1,0,1,0,0,0,0,0,0,0,0,0
97893,3,0,0,0,0,0,0,0,1,1,0,0
97894,1,0,1,1,0,0,0,0,0,0,1,0
97895,3,1,1,1,1,0,0,1,0,0,0,0
97896,1,0,0,0,0,0,0,0,0,0,0,1
97897,2,0,0,0,0,0,0,0,1,1,1,0
97898,1,0,0,0,0,1,1,0,0,0,0,0
97899,2,0,0,1,0,0,1,0,1,1,0,1
97900,2,1,0,0,0,0,0,0,1,1,1,0
97901,3,0,0,1,1,1,0,1,0,0,0,0
97902,3,0,1,0,0,0,0,0,0,0,0,0
97903,3,1,0,1,1,0,0,1,1,0,1,0
97904,1,1,0,1,0,0,0,0,0,1,0,0
97905,1,0,1,0,1,0,0,0,1,1,1,0
97906,3,0,0,0,1,1,0,0,0,0,1,0
97907,2,0,1,1,0,0,0,1,0,1,0,0
97908,2,1,0,0,0,0,1,0,0,1,0,1
97911,1,1,1,1,1,0,0,0,0,1,0,0
97912,2,0,0,1,0,0,0,0,0,0,1,0
97913,3,0,0,0,0,0,0,0,0,1,0,0
97914,3,0,0,1,0,1,0,1,0,0,1,0
97915,3,0,1,1,0,0,0,1,0,0,1,0
97916,2,0,1,1,0,0,0,0,0,0,0,0
97917,2,1,1,1,0,0,0,0,0,1,0,0
97918,3,0,0,0,0,0,0,0,1,0,1,0
97919,3,0,0,0,0,1,0,0,1,1,0,0
97920,3,0,0,1,0,0,0,0,0,1,1,0
97921,3,0,0,0,1,0,0,0,0,0,1,0
97922,2,0,0,0,0,0,0,0,0,1,0,0
97923,1,0,1,0,0,0,0,0,0,0,0,0
97924,1,0,1,0,0,0,0,1,0,0,0,0
97926,1,0,0,0,0,0,0,0,0,0,0,1
97927,2,1,1,0,0,0,0,1,0,0,0,0
97928,2,1,1,0,0,0,0,0,0,1,0,0
97929,1,0,0,0,0,0,0,1,0,0,0,0
97931,1,0,1,0,1,0,1,0,0,0,0,0
97932,1,0,0,0,1,1,0,0,1,1,0,1
97933,1,0,0,0,0,0,0,0,0,0,1,0
97934,2,0,0,0,1,0,0,0,0,1,1,1
97935,2,0,0,0,1,1,0,1,0,1,1,0
97936,2,0,0,0,0,0,0,0,0,1,0,0
97937,3,0,1,0,1,0,0,1,1,0,0,1
97938,1,0,0,1,0,0,0,0,0,0,0,0
97939,2,1,0,0,0,0,0,0,0,1,0,1
97940,2,0,0,1,0,0,1,1,0,0,1,0
97941,2,0,1,1,0,0,0,0,1,0,1,1
97942,1,0,0,0,0,1,0,1,0,0,0,0
97943,2,0,0,0,0,0,0,0,0,1,0,0
97944,3,0,0,0,1,1,0,0,0,1,0,1
97945,3,1,0,0,0,0,1,1,0,1,0,0
97946,3,0,1,0,0,1,0,0,0,0,0,0
97947,2,0,0,0,0,0,0,1,0,0,0,1
97948,2,0,0,1,0,0,0,1,0,0,1,0
97949,3,0,0,0,0,1,0,0,0,0,0,0
97950,2,0,0,0,1,0,0,0,0,0,1,0
97951,3,0,0,1,0,0,0,0,1,0,1,1
97952,1,0,0,0,0,0,0,0,0,0,1,1
97953,2,0,1,0,0,0,1,1,0,0,0,0
97954,3,0,0,0,0,1,1,0,0,1,0,0
97955,1,0,0,0,1,1,0,0,0,0,0,1
97956,3,0,1,0,0,0,0,0,1,0,0,0
97957,3,1,0,0,0,0,0,0,1,1,0,0
97958,1,0,0,0,1,0,0,0,0,0,0,0
97959,1,0,0,1,0,0,0,0,1,0,1,1
97960,1,1,0,0,0,0,0,0,1,0,0,0
97961,3,1,0,0,1,0,0,0,0,0,0,0
97962,2,0,0,0,1,0,0,0,0,0,1,1
97963,2,0,0,0,0,0,0,0,1,0,0,1
97964,1,1,1,0,0,0,0,0,0,1,1,0
97965,2,0,0,1,0,0,0,0,0,0,0,0
97966,3,0,1,1,1,0,0,0,0,0,0,0
97967,3,0,1,0,0,0,0,0,0,0,1,0
97968,1,0,1,0,0,0,0,0,0,1,0,0
97969,3,0,0,0,0,0,0,0,1,1,1,0
97970,3,0,0,0,0,0,0,0,0,1,1,0
97973,3,1,1,0,1,0,0,1,1,1,1,1
97974,1,1,0,0,0,0,0,0,0,0,0,0
97975,1,0,1,0,0,0,0,0,0,1,0,0
97976,2,0,0,0,0,0,0,1,0,0,0,0
97978,3,1,0,0,1,0,0,0,0,0,1,0
97979,2,0,0,0,0,1,0,0,0,1,0,0
97980,1,0,0,1,1,0,0,1,0,0,0,0
97981,3,0,0,0,1,0,0,1,0,0,0,0
97982,3,1,0,1,0,0,1,0,0,1,1,1
97983,3,0,1,0,0,1,0,0,0,1,0,0
97984,3,1,0,0,1,0,0,0,0,0,1,1
97985,2,0,1,0,0,0,0,1,0,0,0,0
97986,3,0,0,0,0,0,0,0,1,0,0,1
97987,3,0,0,1,1,0,0,0,1,1,0,0
97988,3,0,0,1,1,0,0,0,0,0,1,0
97990,2,0,0,1,0,0,0,0,1,1,0,0
97992,3,1,1,1,1,1,0,0,0,0,0,1
97993,3,1,0,0,1,0,0,1,0,0,1,0
97994,2,0,0,0,0,0,0,1,0,1,0,0
97995,1,0,1,0,0,0,0,0,0,0,0,0
97996,1,0,1,0,0,0,0,0,0,0,0,0
97997,3,1,0,0,0,1,0,0,0,0,1,1
97998,3,1,0,0,0,1,1,1,1,1,0,0
97999,3,0,0,0,1,1,0,0,0,1,0,1
98000,1,1,0,0,0,0,0,1,0,0,1,0
98001,3,0,1,0,0,0,0,0,0,1,0,0
98002,1,0,1,0,0,0,0,1,0,0,0,0
98003,2,0,0,1,1,0,0,0,0,1,0,0
98004,3,0,0,0,0,0,0,1,0,0,0,0
98005,3,0,0,1,0,1,0,0,1,0,0,0
98006,1,0,0,0,0,0,0,0,0,1,0,0
98007,3,0,1,0,0,0,0,1,0,1,0,0
98008,1,0,0,0,0,0,0,0,0,1,0,0
98009,3,0,0,0,0,0,0,0,0,0,1,0
98011,1,0,0,0,0,0,0,0,0,0,0,1
98012,1,0,1,1,0,0,0,0,0,0,0,0
98014,1,1,0,0,0,0,0,0,0,0,1,0
98015,2,0,0,1,0,0,0,0,0,0,1,0
98016,3,0,0,0,0,0,0,0,0,0,1,1
98017,1,1,0,0,0,0,0,0,0,0,0,0
98018,3,0,0,0,1,0,0,1,1,0,0,0
98019,1,0,1,0,0,0,0,0,0,0,0,0
98020,1,0,1,0,1,0,0,0,0,0,1,1
98021,3,0,0,0,0,0,0,0,1,0,0,0
98022,3,0,0,1,1,1,0,1,0,0,0,0
98023,1,0,0,0,0,0,0,1,0,0,1,0
